15500.0000	 390.7553	   0.0084
15600.0000	 391.7553	   0.0084
15700.0000	 392.7553	   0.0084
15800.0000	 393.7553	   0.0084
15900.0000	 394.7553	   0.0084
16000.0000	 395.7553	   0.0084
16100.0000	 396.7553	   0.0084
16200.0000	 397.7553	   0.0084
16300.0000	 398.7553	   0.0084
16400.0000	 399.7553	   0.0084
16500.0000	 400.7553	   0.0084
16600.0000	 401.7553	   0.0084
16700.0000	 402.7553	   0.0084
16800.0000	 403.7553	   0.0084
16900.0000	 404.7553	   0.0084
17000.0000	 405.7553	   0.0084
17100.0000	 406.7553	   0.0084
17200.0000	 407.7553	   0.0084
17300.0000	 408.7553	   0.0084
17400.0000	 409.7553	   0.0084
17500.0000	 410.7553	   0.0084
17600.0000	 411.7553	   0.0084
17700.0000	 412.7553	   0.0084
17800.0000	 413.7553	   0.0084
17900.0000	 414.7553	   0.0084
18000.0000	 415.7553	   0.0084
18100.0000	 416.7553	   0.0084
18200.0000	 417.7553	   0.0084
18300.0000	 418.7553	   0.0084
18400.0000	 419.7553	   0.0084
18500.0000	 420.7553	   0.0084
18600.0000	 421.7553	   0.0084
18700.0000	 422.7553	   0.0084
18800.0000	 423.7553	   0.0084
18900.0000	 424.7553	   0.0084
19000.0000	 425.7553	   0.0084
19100.0000	 426.7553	   0.0084
19200.0000	 427.7553	   0.0084
19300.0000	 428.7553	   0.0084
19400.0000	 429.7553	   0.0084
19500.0000	 430.7553	   0.0084
19600.0000	 431.7553	   0.0084
19700.0000	 432.7553	   0.0084
19800.0000	 433.7553	   0.0084
19900.0000	 434.7553	   0.0084
20000.0000	 435.7553	   0.0084
