15500.0000	  22.0400	   4.1192
15600.0000	  22.0400	   4.1192
15700.0000	  22.0400	   4.1192
15800.0000	  22.0400	   4.1192
15900.0000	  22.0400	   4.1192
16000.0000	  22.0400	   4.1192
16100.0000	  22.0400	   4.1192
16200.0000	  22.0400	   4.1192
16300.0000	  22.0400	   4.1192
16400.0000	  22.0400	   4.1192
16500.0000	  22.0400	   4.1192
16600.0000	  22.0400	   4.1192
16700.0000	  22.0400	   4.1192
16800.0000	  22.0400	   4.1192
16900.0000	  22.0400	   4.1192
17000.0000	  22.0400	   4.1192
17100.0000	  22.0400	   4.1192
17200.0000	  22.0400	   4.1192
17300.0000	  22.0400	   4.1192
17400.0000	  22.0400	   4.1192
17500.0000	  22.0400	   4.1192
17600.0000	  22.0400	   4.1192
17700.0000	  22.0400	   4.1192
17800.0000	  22.0400	   4.1192
17900.0000	  22.0400	   4.1192
18000.0000	  22.0400	   4.1192
18100.0000	  22.0400	   4.1192
18200.0000	  22.0400	   4.1192
18300.0000	  22.0400	   4.1192
18400.0000	  22.0400	   4.1192
18500.0000	  22.0400	   4.1192
18600.0000	  22.0400	   4.1192
18700.0000	  22.0400	   4.1192
18800.0000	  22.0400	   4.1192
18900.0000	  22.0400	   4.1192
19000.0000	  22.0400	   4.1192
19100.0000	  22.0400	   4.1192
19200.0000	  22.0400	   4.1192
19300.0000	  22.0400	   4.1192
19400.0000	  22.0400	   4.1192
19500.0000	  22.0400	   4.1192
19600.0000	  22.0400	   4.1192
19700.0000	  22.0400	   4.1192
19800.0000	  22.0400	   4.1192
19900.0000	  22.0400	   4.1192
20000.0000	  22.0400	   4.1192
