15500.0000	 382.7365	   0.0125
15600.0000	 383.7365	   0.0125
15700.0000	 384.7365	   0.0125
15800.0000	 385.7365	   0.0125
15900.0000	 386.7365	   0.0125
16000.0000	 387.7365	   0.0125
16100.0000	 388.7365	   0.0125
16200.0000	 389.7365	   0.0125
16300.0000	 390.7365	   0.0125
16400.0000	 391.7365	   0.0125
16500.0000	 392.7365	   0.0125
16600.0000	 393.7365	   0.0125
16700.0000	 394.7365	   0.0125
16800.0000	 395.7365	   0.0125
16900.0000	 396.7365	   0.0125
17000.0000	 397.7365	   0.0125
17100.0000	 398.7365	   0.0125
17200.0000	 399.7365	   0.0125
17300.0000	 400.7365	   0.0125
17400.0000	 401.7365	   0.0125
17500.0000	 402.7365	   0.0125
17600.0000	 403.7365	   0.0125
17700.0000	 404.7365	   0.0125
17800.0000	 405.7365	   0.0125
17900.0000	 406.7365	   0.0125
18000.0000	 407.7365	   0.0125
18100.0000	 408.7365	   0.0125
18200.0000	 409.7365	   0.0125
18300.0000	 410.7365	   0.0125
18400.0000	 411.7365	   0.0125
18500.0000	 412.7365	   0.0125
18600.0000	 413.7365	   0.0125
18700.0000	 414.7365	   0.0125
18800.0000	 415.7365	   0.0125
18900.0000	 416.7365	   0.0125
19000.0000	 417.7365	   0.0125
19100.0000	 418.7365	   0.0125
19200.0000	 419.7365	   0.0125
19300.0000	 420.7365	   0.0125
19400.0000	 421.7365	   0.0125
19500.0000	 422.7365	   0.0125
19600.0000	 423.7365	   0.0125
19700.0000	 424.7365	   0.0125
19800.0000	 425.7365	   0.0125
19900.0000	 426.7365	   0.0125
20000.0000	 427.7365	   0.0125
