15500.0000	  24.8905	   4.9692
15600.0000	  24.8905	   4.9692
15700.0000	  24.8905	   4.9692
15800.0000	  24.8905	   4.9692
15900.0000	  24.8905	   4.9692
16000.0000	  24.8905	   4.9692
16100.0000	  24.8905	   4.9692
16200.0000	  24.8905	   4.9692
16300.0000	  24.8905	   4.9692
16400.0000	  24.8905	   4.9692
16500.0000	  24.8905	   4.9692
16600.0000	  24.8905	   4.9692
16700.0000	  24.8905	   4.9692
16800.0000	  24.8905	   4.9692
16900.0000	  24.8905	   4.9692
17000.0000	  24.8905	   4.9692
17100.0000	  24.8905	   4.9692
17200.0000	  24.8905	   4.9692
17300.0000	  24.8905	   4.9692
17400.0000	  24.8905	   4.9692
17500.0000	  24.8905	   4.9692
17600.0000	  24.8905	   4.9692
17700.0000	  24.8905	   4.9692
17800.0000	  24.8905	   4.9692
17900.0000	  24.8905	   4.9692
18000.0000	  24.8905	   4.9692
18100.0000	  24.8905	   4.9692
18200.0000	  24.8905	   4.9692
18300.0000	  24.8905	   4.9692
18400.0000	  24.8905	   4.9692
18500.0000	  24.8905	   4.9692
18600.0000	  24.8905	   4.9692
18700.0000	  24.8905	   4.9692
18800.0000	  24.8905	   4.9692
18900.0000	  24.8905	   4.9692
19000.0000	  24.8905	   4.9692
19100.0000	  24.8905	   4.9692
19200.0000	  24.8905	   4.9692
19300.0000	  24.8905	   4.9692
19400.0000	  24.8905	   4.9692
19500.0000	  24.8905	   4.9692
19600.0000	  24.8905	   4.9692
19700.0000	  24.8905	   4.9692
19800.0000	  24.8905	   4.9692
19900.0000	  24.8905	   4.9692
20000.0000	  24.8905	   4.9692
