 961.0743	 297.0901	  12.4718
9300.0000	 333.1387	   0.2393	  30.0397	   6.7797
9400.0000	 333.4904	   0.2245	  30.3505	   6.9814
9500.0000	 333.8235	   0.2104	  30.6895	   7.1854
9600.0000	 334.1410	   0.1968	  31.0424	   7.3824
9700.0000	 334.4546	   0.1838	  31.3662	   7.5727
9800.0000	 334.7573	   0.1713	  31.6914	   7.7811
9900.0000	 335.0608	   0.1593	  32.0254	   8.0132
10000.0000	 335.3724	   0.1481	  32.3616	   8.2651
10100.0000	 335.6903	   0.1376	  32.7011	   8.5051
10200.0000	 336.0235	   0.1281	  32.9897	   8.7151
10300.0000	 336.3687	   0.1195	  33.2516	   8.8943
10400.0000	 336.7046	   0.1111	  33.4870	   9.0692
10500.0000	 337.0266	   0.1032	  33.7084	   9.2216
10600.0000	 337.3586	   0.0957	  33.9349	   9.3462
10700.0000	 337.7016	   0.0888	  34.1635	   9.4622
10800.0000	 338.0604	   0.0824	  34.3886	   9.5565
10900.0000	 338.4434	   0.0766	  34.5519	   9.6030
11000.0000	 338.8538	   0.0712	  34.7030	   9.6427
11100.0000	 339.2628	   0.0662	  34.8384	   9.6746
11200.0000	 339.6850	   0.0615	  34.9449	   9.6959
11300.0000	 340.1164	   0.0570	  35.0438	   9.7030
11400.0000	 340.5617	   0.0528	  35.1403	   9.7184
11500.0000	 341.0377	   0.0490	  35.2422	   9.7419
11600.0000	 341.5239	   0.0454	  35.3595	   9.7530
11700.0000	 342.0356	   0.0423	  35.5084	   9.7797
11800.0000	 342.5721	   0.0395	  35.7073	   9.7986
11900.0000	 343.1788	   0.0370	  35.9238	   9.7886
12000.0000	 343.8153	   0.0346	  36.1614	   9.7800
12100.0000	 344.4662	   0.0323	  36.4054	   9.7608
12200.0000	 345.1494	   0.0303	  36.6143	   9.7381
12300.0000	 345.9176	   0.0284	  36.7965	   9.6427
12400.0000	 346.8153	   0.0268	  36.9159	   9.4711
12500.0000	 347.8308	   0.0254	  36.9930	   9.2532
12600.0000	 348.9493	   0.0241	  37.0373	   8.9968
12700.0000	 350.2763	   0.0230	  36.9581	   8.6124
12800.0000	 351.6840	   0.0221	  36.8192	   8.1959
12900.0000	 353.1804	   0.0213	  36.6289	   7.7462
13000.0000	 354.7844	   0.0206	  36.3665	   7.2814
13100.0000	 356.4217	   0.0199	  36.1046	   6.8146
13200.0000	 358.0704	   0.0192	  35.8232	   6.3465
13300.0000	 359.6848	   0.0185	  35.4814	   5.9205
13400.0000	 361.2774	   0.0179	  35.0254	   5.5570
