 977.7936	 300.6401	  15.2808
9300.0000	 333.1979	   0.2259	  27.9928	   6.1892
9400.0000	 333.4944	   0.2136	  28.1080	   5.9008
9500.0000	 333.7770	   0.2014	  28.2344	   5.6292
9600.0000	 334.0692	   0.1898	  28.3744	   5.3744
9700.0000	 334.3799	   0.1790	  28.5228	   5.1388
9800.0000	 334.6908	   0.1686	  28.6700	   4.9088
9900.0000	 334.9982	   0.1588	  28.8056	   4.6836
10000.0000	 335.2976	   0.1491	  28.9396	   4.4780
10100.0000	 335.5821	   0.1392	  29.0400	   4.3212
10200.0000	 335.8739	   0.1297	  29.1412	   4.1708
10300.0000	 336.1836	   0.1209	  29.2324	   4.0196
10400.0000	 336.5028	   0.1126	  29.2984	   3.8628
10500.0000	 336.8181	   0.1048	  29.3748	   3.7240
10600.0000	 337.1199	   0.0977	  29.4576	   3.5720
10700.0000	 337.4026	   0.0910	  29.5284	   3.4344
10800.0000	 337.6716	   0.0846	  29.5636	   3.3192
10900.0000	 337.9563	   0.0787	  29.5952	   3.2060
11000.0000	 338.2417	   0.0731	  29.6540	   3.0924
11100.0000	 338.5868	   0.0680	  29.7312	   2.9732
11200.0000	 338.9546	   0.0633	  29.8032	   2.8820
11300.0000	 339.3199	   0.0592	  29.8880	   2.8152
11400.0000	 339.6905	   0.0554	  29.9708	   2.7420
11500.0000	 340.0871	   0.0520	  30.0508	   2.6732
11600.0000	 340.5048	   0.0488	  30.1228	   2.6044
11700.0000	 340.9434	   0.0458	  30.2068	   2.5448
11800.0000	 341.3921	   0.0428	  30.3028	   2.4960
11900.0000	 341.8232	   0.0402	  30.3228	   2.5224
12000.0000	 342.3257	   0.0378	  30.3540	   2.7340
12100.0000	 342.9003	   0.0355	  30.3504	   2.9936
12200.0000	 343.4987	   0.0335	  30.3648	   3.2040
12300.0000	 344.1355	   0.0317	  30.3936	   3.3972
12400.0000	 344.8230	   0.0299	  30.4236	   3.5780
12500.0000	 345.5389	   0.0283	  30.4712	   3.7624
12600.0000	 346.2955	   0.0269	  30.5396	   3.9476
12700.0000	 347.1188	   0.0256	  30.6000	   4.1172
12800.0000	 348.0518	   0.0245	  30.6268	   4.0448
12900.0000	 348.9832	   0.0235	  30.5364	   4.0216
13000.0000	 349.9338	   0.0225	  30.3532	   4.0348
13100.0000	 350.8937	   0.0215	  30.1008	   4.0632
13200.0000	 351.9182	   0.0206	  29.7724	   4.0652
13300.0000	 352.9557	   0.0198	  29.3820	   4.0776
13400.0000	 354.0304	   0.0191	  28.9796	   4.0708
13500.0000	 355.1800	   0.0184	  28.5528	   4.0080
13600.0000	 356.4171	   0.0178	  28.0692	   3.9096
13700.0000	 357.7981	   0.0173	  27.4692	   3.8448
13800.0000	 359.2371	   0.0169	  26.8824	   3.7744
13900.0000	 360.6556	   0.0166	  26.4036	   3.6408
14000.0000	 362.1118	   0.0162	  25.9548	   3.5556
14100.0000	 363.6175	   0.0159	  25.4844	   3.4924
14200.0000	 365.1611	   0.0156	  25.0184	   3.4324
14300.0000	 366.7222	   0.0153	  24.6176	   3.3708
14400.0000	 368.2968	   0.0149	  24.2392	   3.3344
14500.0000	 369.8840	   0.0146	  23.8632	   3.3308
14600.0000	 371.4769	   0.0142	  23.4584	   3.3716
14700.0000	 373.0766	   0.0139	  23.0440	   3.4540
14800.0000	 374.5459	   0.0135	  22.7224	   3.6512
14900.0000	 376.0501	   0.0130	  22.4388	   3.8992
15000.0000	 377.7365	   0.0125	  22.0400	   4.1192
15100.0000	 378.7365	   0.0125	  22.0400	   4.1192
15200.0000	 379.7365	   0.0125	  22.0400	   4.1192
15300.0000	 380.7365	   0.0125	  22.0400	   4.1192
15400.0000	 381.7365	   0.0125	  22.0400	   4.1192
15500.0000	 382.7365	   0.0125	  22.0400	   4.1192
15600.0000	 383.7365	   0.0125	  22.0400	   4.1192
15700.0000	 384.7365	   0.0125	  22.0400	   4.1192
15800.0000	 385.7365	   0.0125	  22.0400	   4.1192
15900.0000	 386.7365	   0.0125	  22.0400	   4.1192
16000.0000	 387.7365	   0.0125	  22.0400	   4.1192
16100.0000	 388.7365	   0.0125	  22.0400	   4.1192
16200.0000	 389.7365	   0.0125	  22.0400	   4.1192
16300.0000	 390.7365	   0.0125	  22.0400	   4.1192
16400.0000	 391.7365	   0.0125	  22.0400	   4.1192
16500.0000	 392.7365	   0.0125	  22.0400	   4.1192
