BSS_NC_CTL: UH_Thresh: 150.0, u_rad: 5.0, track_on: 100.0 min
Mode, Time, x1, y1, x2, y2, zs_surface, w500m, w1km, w3km, w5km,zvort_suf, zvort500m, zvort1km, zvort3km, zvort5km,UH_Max, UH_Area, UH_X, UH_Y, UHi, UHj,SX, SY, SXi, SYj, meanWnd, meanWnd_dir, rm, rm_dir, lm, lm_dir,shear1km, shear1km_dir, shear3km, shear3km_dir, shear6km, shear6km_dir,srh500m, srh1km, srh3km, sbcape, sbcin, mlcape, mlcin, mucape, mucin,3CAPE, LCL, LFC, LFC-LCL, EL,wA500m, wA1km, wA3km, wA5km, wA8km,zA500m, zA1km, zA3km, zA5km, zA8km,wzA500m, wzA1km, wzA3km, wzA5km, wzA8km, meso_depth, CP_Min, CP_area, dBZ_Area
bool, min, idx, idx, idx, idx, km,ms^-1, ms^-1, ms^-1, ms^-1,s^-1, s^-1, s^-1, s^-1, s^-1,m^2s^-2, m^2s^-2, km, km, idx, idx,km, km, idx, idx, ms^-1, deg, ms^-1, deg, ms^-1, deg,ms^-1, deg, ms^-1, deg, ms^-1, deg,m^2s^-2, m^2s^-2, m^2s^-2, Jkg^-1, Jkg^-1, Jkg^-1, Jkg^-1, Jkg^-1, Jkg^-1,Jkg^-1, hPa, hPa, hPa, hPa,km^2, km^2, km^2, km^2, km^2,km^2, km^2, km^2, km^2, km^2,km^2, km^2, km^2, km^2, km^2, km, K, km^2, km^2
0, 45.0, 273, 445, 633, 805, 0.04999999701976776,0.24970154812326656, 0.49156227414263415, 1.4963486411306075, 0.7534155252607888,-0.0003398393379711706, -0.0007527371802689231, -0.0007826929332804866, 0.002217711511514153, 0.0005780706943405889,626.4552612304688, 32.890674622603086, 90.87500762939453, 145.125, 363, 580,100.87500762939453, 115.12500762939453, 403, 460, 17.13568115234375, 233.9637357026723, 11.032492320010931, 252.20521566631064, 24.0426143511962, 225.7053579087474,10.309620860493972, 232.59821696304667, 18.770341289254905, 263.5570875648833, 26.867783990365325, 268.3757587035706,73.00599533600631, 124.01922570899684, 199.48271873805155, 994.5240307667108, -34.036188161364386, 710.128774646677, -57.38241525907148, 994.5240307667108, -34.036188161364386,52.90415997234192, 892.8987839616543, 806.3052016757293, 86.59358228592498, 240.70720949593792,0.0, 0.0, 0.0, 0.0, 0.0,8.125, 14.0, 19.5, 23.625, 24.625,0.0, 0.3125, 1.5625, 1.75, 1.25, 1.5789473056793213,-2.168701171875, 112.0625, 290.875
0, 50.0, 292, 472, 652, 832, 0.04999999701976776,-0.1096765794523526, -0.02129250901401974, 0.623285235373769, 0.44113699549256125,-5.813233187950573e-05, -0.0007119161938680918, -0.0012938142360007987, 0.001187249326899291, 0.0007215813984180386,340.31280517578125, 18.331141279786788, 95.62500762939453, 151.875, 382, 607,105.62500762939453, 121.87500762939453, 422, 487, 15.364479064941406, 234.80790610295085, 11.657307338487362, 263.0037559546531, 21.183522914907524, 219.73724539459297,11.180061245238942, 239.924264206424, 19.379107789644927, 267.2487091886268, 28.23269399776579, 273.90962259271566,97.13099205404585, 175.5979294592094, 271.60051756093145, 949.7352571480255, -48.91977865010807, 630.0768189062284, -81.07278132901185, 949.7352571480255, -48.91977865010807,28.42782592591192, 892.7342162735201, 793.14150460353, 99.59271166999008, 239.57730033500135,0.0, 0.0, 0.0, 0.0, 0.0,5.25, 8.0625, 13.4375, 15.9375, 19.75,0.0, 0.0625, 0.625, 0.8125, 0.4375, 0.8315792083740234,-2.42822265625, 317.9375, 398.8125
0, 55.0, 388, 606, 748, 966, 0.04999999701976776,-0.04197673168644542, -0.12178698841482401, 0.5722356823808513, 2.9774214469559954,5.402921994210885e-06, 3.1742546798341206e-05, 2.243701393183528e-05, 0.00042657793963599036, 4.432783044649113e-05,384.9116516113281, 22.80807170495456, 119.62500762939453, 185.37501525878906, 478, 741,129.625, 155.375, 518, 621, 16.378385543823242, 233.92641554904736, 11.650936851444053, 258.2587039367668, 22.655213276234146, 221.69303365246384,9.750116666672566, 220.03289553189262, 24.643487707909152, 258.50284320172227, 33.35083153849987, 266.5180292115972,81.30087675256888, 145.91032374999324, 323.6749935249855, 980.6743792880729, -11.763102436635645, 777.7600970234412, -37.093531721427084, 980.6743792880729, -11.763102436635645,8.695748554503874, 892.8580218638805, 795.3349457237971, 97.52307614008339, 223.1735605321316,0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.125, 0.3125, 0.375, 1.75,0.0, 0.0, 0.0, 0.0, 0.0, 1.7473688125610352,-3.12799072265625, 414.75, 1018.125
0, 60.0, 384, 622, 744, 982, 0.04999999701976776,0.22635141923557967, 0.3216022812051233, 1.224749897995498, 1.8373048672976438,7.647735464502149e-06, 0.00030454496026095513, 0.00021596919634475853, 0.0006428352169859864, 0.00040557294835139143,851.0751953125, 28.00528986450074, 118.62500762939453, 189.37501525878906, 474, 757,128.625, 159.375, 514, 637, 14.565804481506348, 228.36621809292842, 11.106131861482961, 258.69558390953057, 20.3341874683206, 212.35622949785648,9.753560415322198, 216.87640556924129, 21.791737342422774, 249.80219306712317, 26.427632505711056, 262.82862056914473,73.24250100819908, 132.18191879055757, 293.4098752596708, 927.80001327845, -8.915538250393642, 728.65581322424, -22.35468924600803, 927.80001327845, -8.915538250393642,41.73828267234478, 892.6695829389485, 847.5669372669652, 45.10264567198328, 231.11258421120687,0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.5625, 2.8125, 8.3125,0.0, 0.0, 0.0, 0.0, 0.0, 2.026315450668335,-3.2574462890625, 629.625, 928.5625
0, 65.0, 351, 529, 711, 889, 0.04999999701976776,0.260534378568118, 0.42633150047098756, 1.2891644891817122, -0.20375540391542019,-6.362168254128165e-06, 0.00013371072772770277, -0.00025978170257076274, 0.00021465903469561454, 0.0002063500020142328,601.7091674804688, 22.20966307779822, 110.37500762939453, 166.12501525878906, 441, 664,120.37500762939453, 136.125, 481, 544, 14.971083641052246, 227.51310014483715, 13.729831934437566, 257.4104237188511, 19.29399984747025, 206.73799540081438,11.491947390994078, 243.42932604317778, 23.563356249125096, 278.47621876989444, 27.787189785903507, 279.919109892438,111.55533904458467, 193.0295275541984, 348.4554285177034, 836.7616799754614, -66.63581544700318, 510.6016906415881, -113.21743923562575, 836.7616799754614, -66.63581544700318,3.543768440747231, 892.29169057273, 728.2448225017724, 164.04686807095754, 239.42414565012552,0.0, 0.0, 0.0, 0.0, 0.0,0.3125, 1.4375, 3.25, 5.5625, 9.625,0.0, 0.0, 0.0, 0.0, 0.0, 2.3684210777282715,-3.5947265625, 693.125, 593.1875
0, 70.0, 363, 584, 723, 944, 0.04999999701976776,-0.16083246254740519, -0.007347937645681668, 1.353900946932845, 0.7949550622052629,-6.670672574728087e-05, -0.0003703134373006378, -0.0007494839115088325, -0.00036333554111479317, -0.00015351002999750563,719.4468383789062, 20.876275111104313, 113.37500762939453, 179.87501525878906, 453, 719,123.37500762939453, 149.875, 493, 599, 17.507171630859375, 236.42320486052384, 12.646089715855018, 258.553164831012, 23.78189475457581, 224.8677721846347,10.950861511931617, 214.8688763683911, 23.898671472647994, 246.0055641150799, 30.81716368674141, 269.51993833295285,72.35853296050549, 162.19869461395058, 368.102075351832, 929.9535866602712, -3.1892580977256673, 816.071465751386, -11.00569472690181, 929.9535866602712, -3.1892580977256673,62.60166573310264, 892.310134283696, 875.9167351558042, 16.393399127891826, 246.68240530173026,0.0, 0.0, 0.0, 0.0, 0.0,2.3125, 4.8125, 10.8125, 17.5, 21.0625,0.0, 0.0, 0.0, 0.0, 0.0, 2.6894733905792236,-3.975494384765625, 916.8125, 580.125
0, 75.0, 378, 544, 738, 904, 0.04999999701976776,0.5085937559843297, 0.8604598203179196, 1.8950478294101776, 0.11655786149669439,-0.00018373786135555292, 0.00028896637477146217, 0.0004980964563196721, 0.0007391691985094439, 0.0003499560683894742,650.7599487304688, 26.586768653039556, 117.12500762939453, 169.87501525878906, 468, 679,127.12500762939453, 139.875, 508, 559, 15.648221015930176, 234.1996367762262, 12.135396554795802, 262.0237338162757, 21.32992784563522, 218.79961602324695,10.888574548089963, 238.14942589021786, 23.7072899217149, 272.4128276172423, 26.60768369863248, 276.2951344622343,94.21242715946653, 169.66517442065697, 353.48900080222757, 914.5670690414415, -41.32122408103199, 619.5325518402917, -65.824533583929, 914.5670690414415, -41.32122408103199,40.12715924481834, 892.162890024126, 799.6960748107058, 92.4668152134202, 239.7415880085746,0.0, 0.0, 0.0, 0.0, 0.0,0.25, 0.125, 1.125, 1.0625, 2.0625,0.0, 0.0, 0.0, 0.0, 0.0, 2.989473342895508,-4.3111572265625, 735.9375, 586.75
0, 80.0, 388, 496, 748, 856, 0.04999999701976776,0.6831369156678557, 1.1527373592738877, 1.9124857670697382, 0.1657480838010087,-3.375303644190808e-06, 0.00016252588944325907, 0.00037528315428289713, 0.000527126087108627, 8.141789929652532e-05,916.3772583007812, 34.22137736394288, 119.62500762939453, 157.875, 478, 631,129.625, 127.87500762939453, 518, 511, 17.28803253173828, 237.73365861506085, 13.316371794051772, 261.9377790102964, 23.085198541785257, 224.0538259407998,10.131495051314046, 237.2300414467991, 20.226630048193346, 273.11867302644987, 25.28995968079818, 276.2049896255685,82.03544819236818, 148.27412168650932, 268.4833516960521, 963.2199525949486, -29.613833079905397, 711.499521329673, -51.30197327406723, 963.2199525949486, -29.613833079905397,31.561123791526065, 892.3256082582129, 798.7791222301069, 93.54648602810607, 239.43913456983515,0.0, 0.0, 0.0, 0.0, 0.0,0.0625, 0.75, 1.125, 1.0, 0.625,0.0, 0.0, 0.0, 0.0, 0.0, 2.8368425369262695,-4.1585693359375, 452.4375, 320.8125
0, 85.0, 398, 503, 758, 863, 0.04999999701976776,0.6750827760176615, 1.1741105079979754, 2.4039551356923763, 1.126486173790181,7.404773028270029e-06, 0.00010458950402835399, 0.00024938703960060595, 0.0008166006754936462, 0.00047303204074069074,567.771728515625, 45.10485766392002, 122.12500762939453, 159.625, 488, 638,132.125, 129.625, 528, 518, 16.173076629638672, 238.54758493769458, 12.375362887599538, 264.9737326128933, 21.965590876327784, 224.02646935107683,10.20274445671674, 237.71428819857468, 20.181759497203583, 273.3706387049316, 25.16835238714917, 275.07489384625484,80.27000721364361, 148.83112079932644, 278.97122330121925, 989.5142879065993, -27.50330428314331, 740.7512068311828, -48.14255285306823, 989.5142879065993, -27.50330428314331,38.96943265804432, 892.2374329682633, 802.1377388260521, 90.0996941422112, 239.46961856260594,0.0, 0.0, 0.0, 0.0, 0.0,0.1875, 0.5625, 0.875, 2.4375, 2.8125,0.0, 0.0, 0.0, 0.0, 0.0, 1.1526312828063965,-4.31842041015625, 522.8125, 291.5
0, 90.0, 419, 563, 779, 923, 0.04999999701976776,0.4039516471131355, 0.779186127828434, 2.50288094994612, 1.3858351793112522,6.81643915648067e-05, 0.00041817423217366923, 0.0005758951029065429, 0.0014523657051029202, 4.345310890329303e-05,1049.3828125, 40.020752315600575, 127.37500762939453, 174.62501525878906, 509, 698,137.375, 144.625, 549, 578, 16.17521858215332, 238.8309968071151, 12.529819689901197, 265.4489900587979, 21.881019494330967, 223.96478753765317,11.420150477457264, 227.07251196223632, 23.561075164444254, 264.4121316263205, 28.062861320112404, 271.5759791797541,77.0221153448332, 177.61488704894697, 394.8224710413, 977.2070254943075, -11.707365090198591, 817.5256940547573, -28.62771724669905, 977.2070254943075, -11.707365090198591,58.352267432016575, 892.0662478651149, 809.801178225331, 82.26506963978386, 237.35905854990133,0.0, 0.0, 0.0, 0.0, 0.0,0.625, 2.6875, 4.6875, 6.4375, 10.375,0.0, 0.0, 0.0, 0.0, 0.0, 2.6894733905792236,-4.126373291015625, 863.4375, 533.625
0, 95.0, 428, 564, 788, 924, 0.04999999701976776,0.3045658765133703, 0.6806385125173255, 2.506020595296868, 1.332856042496278,0.0001942080388963064, 0.00013219138817362362, 0.0003447385371123346, 0.0010055812582527323, -0.00010617260175763477,620.4405517578125, 50.027586066980746, 129.625, 174.87501525878906, 518, 699,139.625, 144.875, 558, 579, 16.952770233154297, 237.72449250119467, 13.306610948061362, 262.92943025428156, 22.58820433449588, 223.19546048391845,11.351778918973027, 228.93962613412933, 23.479033808352543, 266.9056561073737, 28.023455430571822, 273.50785720535714,79.9193135837134, 176.68553985308364, 372.6793041772956, 956.2467975807431, -13.02729716519574, 782.6930235098685, -29.655864865501016, 956.2467975807431, -13.02729716519574,59.61685596573725, 891.9989027222005, 814.645055925841, 77.35384679635945, 237.04586201306984,0.0, 0.0, 0.0, 0.0, 0.0,1.0, 1.9375, 5.5625, 9.125, 11.0625,0.0, 0.0, 0.0, 0.0, 0.75, 2.542105197906494,-4.323769569396973, 903.0, 484.375
0, 100.0, 426, 501, 786, 861, 0.04999999701976776,0.8428541591018438, 1.498100749416044, 3.666739221576136, 3.0670832115260422,-0.00011359045212316232, -0.0001499251892539632, -0.00016647668150767452, 0.001639614200144024, 0.0007830847865744772,1022.7523803710938, 75.13303296362473, 129.125, 159.125, 516, 636,139.125, 129.125, 556, 516, 17.100242614746094, 237.99588323767597, 13.157556619014535, 262.5536263701099, 22.89574984987294, 224.1778250509081,9.960523671280528, 237.28431412994405, 19.178916383490474, 272.71268658218423, 24.910575308676982, 273.7568039402258,72.52804445629909, 137.01727487154338, 238.25009949724605, 964.9366476160505, -21.92163114832947, 741.1477467408126, -41.02767749322007, 964.9366476160505, -21.92163114832947,42.001135943505226, 892.0337210224843, 805.7214764908897, 86.31224453159462, 240.8805668816928,0.0, 0.0, 0.0, 0.0, 0.0,0.6875, 1.0625, 0.875, 1.1875, 2.0625,0.0, 0.0, 0.0, 0.0, 0.25, 1.5789473056793213,-3.3669917583465576, 525.1875, 203.125
0, 105.0, 461, 508, 821, 868, 0.04999999701976776,1.5894051632186164, 2.559084796980024, 4.965044442196377, 6.333525784819505,0.00011957927928108348, 0.0008783455247362326, 0.0018556469435566216, 0.002081118967978455, 0.0010838501273201474,1367.577880859375, 132.28465167043845, 137.875, 160.87501525878906, 551, 643,147.875, 130.875, 591, 523, 16.10972023010254, 239.09671848658527, 12.658356428264806, 266.0613115606534, 21.70972470434833, 223.76610270807012,9.818750111216723, 235.80652074074175, 19.465380328383848, 270.95624879560216, 25.500131811214217, 272.679491862818,72.68427666282702, 139.9880358121315, 260.526414196933, 956.7102708951186, -19.36364455610528, 740.524651620345, -37.701848135405896, 956.7102708951186, -19.36364455610528,43.80301080416222, 892.0037778973779, 807.8971302073701, 84.10664769000778, 241.09751627190929,0.0, 0.0, 0.0, 0.0, 0.0,1.5, 2.0625, 3.125, 3.8125, 4.8125,0.0, 0.0, 0.0625, 0.0, 0.4375, 3.268421173095703,-3.1279296875, 418.25, 274.5625
1, 110.0, 476, 509, 836, 869, 0.04999999701976776,1.4834190641483296, 2.3826653963857103, 4.784286308027803, 6.873310129537711,9.815346306083938e-05, 0.0011002095275853207, 0.0018532792582345795, 0.002038352638169272, 0.0016184460951467374,1494.7049560546875, 152.5480479383835, 141.625, 161.12501525878906, 566, 644,151.625, 131.125, 606, 524, 16.23738670349121, 238.13385305891023, 12.704526242035604, 264.7646674746217, 21.87236876435874, 223.04246862614625,9.818724974248148, 235.48324788732504, 19.473493765628287, 270.45653849554566, 25.72970899487162, 272.92517376726335,71.4418041644697, 138.7359877723788, 258.2774631626746, 933.0480483624173, -17.83871561707312, 722.2075248354178, -35.72750035623922, 933.0480483624173, -17.83871561707312,43.59465993869869, 892.0064542539787, 809.7730595410553, 82.23339471292343, 241.64035769321373,0.0, 0.0, 0.0, 0.0, 0.0,2.3125, 3.0625, 3.5625, 4.25, 6.6875,0.0, 0.0, 0.1875, 0.375, 1.25, 3.268421173095703,-3.3561618328094482, 403.5625, 308.875
1, 115.0, 492, 510, 852, 870, 0.04999999701976776,1.1714483853118145, 1.972713774204567, 4.869365241806953, 6.696167097757568,0.0004699221600907321, 0.0010627671192997923, 0.001688519312506287, 0.001940370196501817, 0.0020741562752118626,1739.2327880859375, 175.87040424307904, 145.625, 161.37501525878906, 582, 645,155.625, 131.375, 622, 525, 16.40460968017578, 237.67444087495682, 12.714957076470133, 263.8046618115606, 22.11452698419879, 223.00633519924318,9.864400674638372, 235.34481361322722, 19.6168735661672, 269.9533548169252, 26.05180507371998, 273.69993578519626,71.18252058848367, 139.61189854638087, 261.36967694845487, 900.4330314298923, -16.69312967175669, 693.1160380096204, -34.38863894321436, 900.4330314298923, -16.69312967175669,42.88639077513333, 892.0264412435661, 810.8464910139694, 81.17995022959667, 241.88962340563535,0.0, 0.0, 0.0, 0.0, 0.0625,3.125, 4.75, 7.1875, 10.3125, 11.6875,0.0, 0.4375, 2.6875, 3.4375, 3.6875, 7.447368144989014,-3.99420166015625, 394.5625, 353.0625
