BSS_CS_RLTRN_ALL: UH_Thresh: 150.0, u_rad: 5.0, track_on: 220.0 min
Mode, Time, x1, y1, x2, y2, zs_surface, w500m, w1km, w3km, w5km,zvort_suf, zvort500m, zvort1km, zvort3km, zvort5km,UH_Max, UH_Area, UH_X, UH_Y, UHi, UHj,SX, SY, SXi, SYj, meanWnd, meanWnd_dir, rm, rm_dir, lm, lm_dir,shear1km, shear1km_dir, shear3km, shear3km_dir, shear6km, shear6km_dir,srh500m, srh1km, srh3km, sbcape, sbcin, mlcape, mlcin, mucape, mucin,3CAPE, LCL, LFC, LFC-LCL, EL,wA500m, wA1km, wA3km, wA5km, wA8km,zA500m, zA1km, zA3km, zA5km, zA8km,wzA500m, wzA1km, wzA3km, wzA5km, wzA8km, meso_depth, CP_Min, CP_area, dBZ_Area
bool, min, idx, idx, idx, idx, km,ms^-1, ms^-1, ms^-1, ms^-1,s^-1, s^-1, s^-1, s^-1, s^-1,m^2s^-2, m^2s^-2, km, km, idx, idx,km, km, idx, idx, ms^-1, deg, ms^-1, deg, ms^-1, deg,ms^-1, deg, ms^-1, deg, ms^-1, deg,m^2s^-2, m^2s^-2, m^2s^-2, Jkg^-1, Jkg^-1, Jkg^-1, Jkg^-1, Jkg^-1, Jkg^-1,Jkg^-1, hPa, hPa, hPa, hPa,km^2, km^2, km^2, km^2, km^2,km^2, km^2, km^2, km^2, km^2,km^2, km^2, km^2, km^2, km^2, km, K, km^2, km^2
0, 120.0, 1288, 987, 1648, 1347, 0.7680519409179688,0.2199692192551447, 0.31446216686483236, 1.6778589371277488, 0.08123583463951946,-0.0006233014587951402, 0.0003469123511081307, 0.0002661870472957162, 0.0004583395646000099, -0.00022781629390522084,16.317155838012695, 2.379678012550575, 344.6250305175781, 280.625, 1378, 1122,354.6250305175781, 250.62501525878906, 1418, 1002, 19.379167556762695, 230.30104676025297, 16.05511682294798, 252.27384186421511, 24.6137661422593, 216.17462926432083,12.148062542220016, 287.87098004870694, 17.243405150135295, 285.2428188787344, 23.697580087280215, 295.63850339927717,95.03304030249852, 127.33969517249622, 176.9549726001397, 1031.1662342546306, -23.267019948125387, 523.193079185597, -40.09789232198888, 1031.1662342546306, -23.267019948125387,37.59414333049003, 834.517208689393, 791.7032068589112, 42.81400183048174, 213.45211356071005,0.0, 0.0, 0.0, 0.0, 0.0,0.125, 0.0, 0.0, 0.3125, 0.625,0.0625, 0.0, 0.0, 0.0, 0.0, 0.0,-0.793426513671875, 0.0, 0.0
0, 125.0, 1425, 790, 1785, 1150, 0.011833529472351074,-0.02280394854955375, -0.1486964933069248, -0.49289593083536604, -0.32338593242573554,0.00010238933152777463, 0.00010781000407632746, -3.1550672461548855e-05, -5.556047093392635e-05, -3.325999659494982e-05,21.73696517944336, 0.23427795023521933, 378.8750305175781, 231.37501525878906, 1515, 925,388.8750305175781, 201.37501525878906, 1555, 805, 22.85177230834961, 233.11875934007168, 16.360010620881123, 244.26616949061366, 29.8204119129746, 227.03014445471192,10.597705312619116, 208.85108355863804, 18.907454330831907, 233.2099150447347, 23.856982096567478, 252.29160577429604,44.473400668798256, 98.85517761023915, 171.14580670101495, 1462.2558468804384, -1.235827775330124, 1338.301817586614, -7.550614864137081, 1462.2558468804384, -1.235827775330124,97.59881136804545, 895.4980321745545, 891.0310017916635, 4.467030382891039, 202.990351261212,0.0, 0.0, 0.0, 0.0, 0.0,2.0625, 1.5625, 3.5, 6.0, 6.3125,0.0, 0.0, 0.0, 0.0, 0.25, 0.0,-1.099517822265625, 1.125, 1.8125
0, 130.0, 1406, 779, 1766, 1139, 0.015795818328857424,0.047564777039806355, 0.0009790510541643016, -0.44993402088744916, -0.530051231719699,-0.0001565694427912945, -2.709440700300547e-05, -7.901474011760002e-05, -4.778644040470681e-05, -4.918555973382865e-05,138.775634765625, 0.9487546472483354, 374.1250305175781, 228.62501525878906, 1496, 914,384.1250305175781, 198.62501525878906, 1536, 794, 18.918001174926758, 232.35323173789666, 17.389225584372333, 255.7094293257386, 22.932431551538127, 214.85853050048357,10.478627380628032, 207.8574003174279, 18.731554416998772, 233.13131322776616, 23.532001722664496, 252.05701609706279,54.705116920556335, 129.92307655326823, 234.96319385339638, 1450.8875564423765, -1.1479802073847822, 1328.9724306356666, -7.44661477782791, 1450.8875564423765, -1.1479802073847822,96.33730734474565, 895.364528870157, 890.9873780629126, 4.377150807244334, 203.35041356417946,0.0, 0.0, 0.0, 0.0, 0.0,1.625, 0.9375, 4.3125, 9.0625, 11.8125,0.0, 0.0, 0.0, 0.0, 0.125, 1.3263157606124878,-1.5113525390625, 1.25, 5.875
0, 135.0, 1410, 779, 1770, 1139, 0.013256443977355958,0.035979677980649286, -0.033978734628180976, -0.46262008867157417, -0.6308664362598211,-0.0001376817214872972, 0.00015782869775648578, 0.0001573049207013355, 7.671268405026411e-05, -6.0633868564821113e-05,92.98490142822266, 0.9694472275045086, 375.1250305175781, 228.62501525878906, 1500, 914,385.1250305175781, 198.62501525878906, 1540, 794, 18.978952407836914, 232.63107017295442, 17.513878307893783, 255.90655264734826, 22.938293493062208, 215.07089584042717,10.700851287307527, 207.10162622538763, 18.95294836235367, 232.56794556464519, 23.696041808400626, 251.46220224300308,57.02079415990808, 134.27264870650134, 240.80020960013755, 1446.9097250073787, -1.0833473665510565, 1330.853849252352, -7.441303061872492, 1446.9097250073787, -1.0833473665510565,96.10390260175032, 895.2567223699505, 891.2094217590711, 4.047300610879347, 203.54303303652875,0.0, 0.0, 0.0, 0.0, 0.0,1.625, 1.0, 3.625, 7.1875, 10.4375,0.0, 0.0, 0.0, 0.0, 0.125, 1.2421056032180786,-1.38665771484375, 0.5, 9.75
0, 140.0, 523, 606, 883, 966, 0.0,2.2948909345950232, 3.514429067517631, 5.675950767472386, 0.9542243744782171,0.0012951621091178821, 3.0297162220449535e-05, -0.00029692996050016516, -0.00097813835138993, 4.812882119040296e-05,127.3772201538086, 7.178137729382141, 153.375, 185.37501525878906, 613, 741,163.37501525878906, 155.375, 653, 621, 18.963502883911133, 232.72600980241762, 17.55427355201739, 256.018880406045, 22.88179098130161, 215.06626071581684,37.5189941703918, 258.17049985708775, 60.458354987346986, 276.1469466780017, 54.63534165434142, 285.62122501913143,931.136058674627, 1290.854743769581, 1894.0990303691008, 445.7323756259944, -1.1061318657382453, 284.04120374889334, -20.2012507210555, 788.1064151881144, -0.7648939740217163,0, 814.3376193078084, 697.4014652027129, 116.93615410509551, 243.10617001094485,0.0, 0.3125, 1.6875, 4.25, 9.4375,20.3125, 35.1875, 55.5625, 71.375, 77.625,1.8125, 5.8125, 12.5, 19.625, 23.75, 0.6210523843765259,-0.45754683017730713, 0.0, 50.25
0, 145.0, 535, 619, 895, 979, 0.0,0.8125713899364929, 1.1965358946681954, 2.0667888717586176, -0.6870738352960324,-0.00013495451897597378, -0.0004534338424673479, 0.0004742126000564895, 8.253649077687442e-05, 0.00010797745228728672,973.567138671875, 37.56840216900569, 156.375, 188.62501525878906, 625, 754,166.37501525878906, 158.625, 665, 634, 25.96539306640625, 223.46727857111512, 18.510689236570254, 225.61839221641281, 33.440358554405925, 222.27674342258578,21.565688107098566, 275.3184720524358, 42.33862206035452, 300.11184017352866, 28.00947012285849, 305.30544771651466,302.71502924404086, 414.8869989538783, 858.8213671300091, 202.7149613674892, -80.1171310541783, 258.25987891415133, -133.39817587996, 620.357012570624, -29.795010050088635,10.135837950658708, 832.8318093270484, 456.63350274391735, 376.19830658313106, 227.84484150025258,0.0, 0.25, 2.9375, 13.875, 35.125,35.375, 53.6875, 73.375, 91.5625, 99.3125,2.125, 9.25, 18.8125, 24.0, 29.0, 1.7105261087417603,-0.98760986328125, 0.0, 159.8125
0, 150.0, 558, 628, 918, 988, 0.0,0.3987791379861301, 0.5454585334839067, 1.2943227468291298, -0.6576510595786386,-0.0002963852403345868, -0.000768400310216748, -0.000659936591382575, -0.0003039498770795035, -2.2223444759106352e-05,824.5259399414062, 43.7417570646142, 162.12501525878906, 190.87501525878906, 648, 763,172.12501525878906, 160.87501525878906, 688, 643, 26.89089012145996, 223.34828301539517, 19.396739198099468, 224.09124226427107, 34.38759148542003, 222.92921720285565,21.374488041925975, 228.36714699865556, 34.34416732291547, 271.4106066395697, 25.863095278070958, 259.0611838456141,61.63407616454036, 167.6175660362201, 491.97723718029795, 2199.0849109880683, -42.66108720097745, 1810.3419105910373, -67.77714456269595, 2199.0849109880683, -42.66108720097745,35.909259846804844, 903.8096755538774, 779.099362439609, 124.71031311426839, 178.53862969773937,0.0, 0.0625, 2.0625, 6.6875, 22.75,45.375, 70.9375, 98.0625, 110.125, 126.5625,1.1875, 7.0, 14.875, 24.625, 29.75, 2.3684210777282715,-1.580047607421875, 161.625, 233.0
0, 155.0, 527, 643, 887, 1003, 0.0,1.0215675981948151, 1.5474082623352294, 1.3917635392770171, -0.4870949731487781,0.0006817203688751761, 4.361559777862567e-05, -3.13265041268096e-05, 0.0007553621312899849, -9.011366967001777e-05,1438.8753662109375, 57.063856498242856, 154.375, 194.62501525878906, 617, 778,164.37501525878906, 164.62501525878906, 657, 658, 22.43404197692871, 219.2229990208692, 16.48194159434766, 232.85173269441773, 29.11044519930109, 211.55629361256382,19.338760919840432, 282.6444646542998, 29.321392459280677, 308.39549359892015, 32.835595543179075, 299.5935517589298,230.62475194197307, 339.14448521735056, 502.4240739687147, 389.83657423350115, -47.269047525276825, 559.4299104294124, -32.568652838680606, 827.4619781200508, -1.7451718626825776,0, 854.7093218178704, 622.1895945151213, 232.51972730274917, 249.5788985450264,0.0, 0.0, 0.4375, 1.5, 2.6875,55.1875, 69.75, 92.75, 107.0, 116.0625,0.4375, 4.0625, 10.125, 14.4375, 16.625, 5.305263519287109,-1.883331298828125, 35.5, 13.9375
0, 160.0, 654, 619, 1014, 979, 0.0,0.42380797676261867, 0.7156406583267381, 3.070502376453951, 3.7326227880897926,-0.00013433677120474385, 7.918872637446838e-06, -0.00011710940443748543, 0.0007025546435534125, 0.0004935225012468437,894.4750366210938, 62.93882124945001, 186.12501525878906, 188.62501525878906, 744, 754,196.12501525878906, 158.625, 784, 634, 21.829364776611328, 227.22479785997092, 15.4230906876539, 239.42583072684712, 28.769265776350757, 220.71921657406628,15.770705581664291, 238.63382290615516, 24.40007176992212, 267.11731000937414, 29.89660870578656, 266.08040533109613,135.30191021098824, 235.77445297754966, 348.784170195775, 1429.1949939232313, -93.35606509441472, 903.2785632604682, -160.35133404298634, 1429.1949939232313, -93.35606509441472,4.26514048048773, 902.1719025302134, 731.874940542224, 170.29696198798945, 197.621563099848,0.0, 0.0, 0.0, 0.0, 0.0,2.9375, 5.875, 10.1875, 15.0, 23.0625,0.0, 0.0, 0.125, 0.3125, 1.25, 5.826315879821777,-2.88873291015625, 338.3125, 740.5625
