CS_RLTRN_ALL_V2: UH_Thresh: 150.0, u_rad: 5.0, track_on: 220.0 min
Mode, Time, x1, y1, x2, y2, zs_surface, w500m, w1km, w3km, w5km,zvort_suf, zvort500m, zvort1km, zvort3km, zvort5km,UH_Max, UH_Area, UH_X, UH_Y, UHi, UHj,SX, SY, SXi, SYj, meanWnd, meanWnd_dir, rm, rm_dir, lm, lm_dir,shear1km, shear1km_dir, shear3km, shear3km_dir, shear6km, shear6km_dir,srh500m, srh1km, srh3km, sbcape, sbcin, mlcape, mlcin, mucape, mucin,3CAPE, LCL, LFC, LFC-LCL, EL,wA500m, wA1km, wA3km, wA5km, wA8km,zA500m, zA1km, zA3km, zA5km, zA8km,wzA500m, wzA1km, wzA3km, wzA5km, wzA8km, meso_depth, CP_Min, CP_area, dBZ_Area
bool, min, idx, idx, idx, idx, km,ms^-1, ms^-1, ms^-1, ms^-1,s^-1, s^-1, s^-1, s^-1, s^-1,m^2s^-2, m^2s^-2, km, km, idx, idx,km, km, idx, idx, ms^-1, deg, ms^-1, deg, ms^-1, deg,ms^-1, deg, ms^-1, deg, ms^-1, deg,m^2s^-2, m^2s^-2, m^2s^-2, Jkg^-1, Jkg^-1, Jkg^-1, Jkg^-1, Jkg^-1, Jkg^-1,Jkg^-1, hPa, hPa, hPa, hPa,km^2, km^2, km^2, km^2, km^2,km^2, km^2, km^2, km^2, km^2,km^2, km^2, km^2, km^2, km^2, km, K, km^2, km^2
0, 0.0, -90, -135, 270, 225, 0.0,0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.125, 0.125, 0, 0,10.125000953674316, 470.1250305175781, 40, -120, 19.390684127807617, 230.43500043025526, 16.063886292372338, 252.39063136057314, 24.626180882440465, 216.31869920304976,12.021819952169913, 223.7749376120892, 18.66277498659784, 247.15434729196267, 24.648991390164845, 260.40886213112765,92.1771402069492, 158.31978239168245, 245.04834845184214, 1758.8913667982683, -6.91495290590068, 1205.2279560795973, -26.842075837205865, 1758.8913667982683, -6.91495290590068,67.75510403406656, 906.1570915174048, 875.7034615265733, 30.453629990831473, 190.33294903025677,0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0
0, 5.0, 1192, 909, 1552, 1269, 0.408306396484375,0.4937574314336235, 0.519508466355619, 0.3534273851278704, 0.0991123163208249,-8.870968619248743e-05, 0.0001398872765133774, 9.954174922981452e-05, 1.0318024740811893e-05, 3.3466929378533905e-06,0.5001797676086426, 0.057883201648779456, 320.625, 261.125, 1282, 1044,330.6250305175781, 231.12501525878906, 1322, 924, 19.39068603515625, 230.4349184679852, 16.06386974054953, 252.39052864547713, 24.626196113481676, 216.31865574454406,9.817200109450187, 255.45096441639882, 14.795644247920984, 263.5415966958457, 21.411876990663394, 273.5349730563621,71.98037087351679, 108.95766453088537, 155.04417722550136, 1091.9506576000965, -50.26159189062159, 695.8827159666096, -67.02107641949789, 1091.9506576000965, -50.26159189062159,19.794814100640103, 881.5731183661851, 767.642604329226, 113.93051403695915, 212.54837361492068,0.0, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0, 0.0, 0.0,0.125, 0.0, 0.0, 0.0, 0.0, 0.0,-1.446136474609375, 36.9375, 0.0
0, 10.0, 1175, 966, 1535, 1326, 0.827679443359375,-0.2331579616770614, 0.11498178435169391, 0.7192483469319995, 0.5637650415752432,-0.0007823199167091843, -8.379849586845011e-05, 2.971388600940372e-05, 7.315115418265349e-05, 2.104576020656168e-05,4.674941539764404, 0.5086553887158187, 316.375, 275.375, 1265, 1101,326.3750305175781, 245.37501525878906, 1305, 981, 21.228315353393555, 233.66178669984438, 16.186911754151907, 250.8898608424833, 27.418363033741773, 223.5916891585734,11.769368462413377, 247.99605882414002, 18.067872644641852, 262.35042536497383, 24.187905285195093, 271.1820138684277,80.75335844045077, 144.13426481484692, 215.08969069428736, 1438.5526942466013, -0.18872531097949904, 871.3296911058784, -17.663935974516022, 1438.5526942466013, -0.18872531097949904,136.74638648067165, 880.7961194805894, 875.2985883355956, 5.497531144993786, 205.48051040263417,0.25, 0.0, 0.0, 0.0, 0.0,2.1875, 1.0, 0.5, 0.25, 0.0,0.75, 0.0, 0.0, 0.0, 0.0, 0.0,-1.322723388671875, 12.1875, 0.0
0, 15.0, 1213, 823, 1573, 1183, 0.8801790161132813,0.5840825088942074, 0.7766531084076268, 1.333510235651629, 1.2623874939361122,0.0003338338323396783, 0.0003049457328575045, 0.0003444935064260335, 0.00017784423101659285, 7.042986610429125e-05,4.886483669281006, 0.9998148895243493, 325.8750305175781, 239.62501525878906, 1303, 958,335.8750305175781, 209.62501525878906, 1343, 838, 21.31161880493164, 230.35201363183958, 17.405986029335256, 249.48824133033457, 26.793690252237717, 218.05621006245997,11.600961690564466, 259.77962412365105, 16.748183522741332, 271.58924340712224, 22.775181076658704, 279.80694452588807,83.46462216921661, 128.84044273246994, 176.15382739860001, 1235.556433005667, -0.23531238964179169, 669.9859483821662, -30.75611912306959, 1235.556433005667, -0.23531238964179169,83.89380528518238, 877.1816894500489, 865.6644167850168, 11.517272665032124, 208.43034304113408,0.0, 0.0, 0.0, 0.0, 0.0,0.125, 0.0, 0.0, 0.0, 0.0,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,-1.28387451171875, 2.1875, 0.0
0, 20.0, 1286, 985, 1646, 1345, 0.6227064208984375,0.2991089905559784, 0.5559157395025249, 1.4713242777931739, 0.9999502141959965,0.0003017373564966874, 0.00016028069242281616, 0.00019831484012058809, 0.00029463085144158183, 6.396288760697644e-05,7.560089111328125, 1.6034334821038279, 344.1250305175781, 280.125, 1376, 1120,354.1250305175781, 250.12501525878906, 1416, 1000, 22.0721492767334, 232.65814504282437, 17.05351461420368, 249.17480451693038, 28.214129729311363, 222.76354747847404,10.22243079811756, 280.0041867287397, 12.4725313321347, 284.8459302464433, 18.606049382108015, 293.2978522122272,83.26834949176785, 111.04900328283568, 132.61427130897096, 984.4529826901282, -77.54133275149657, 418.48237419908423, -127.2115226738728, 984.4529826901282, -77.54133275149657,5.714277663566959, 852.8262089618374, 719.387993885606, 133.43821507623147, 215.97604883819358,0.0, 0.0, 0.0, 0.0, 0.0,5.9375, 4.0625, 2.8125, 1.75, 1.3125,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,-1.0970458984375, 1.0, 0.0
0, 25.0, 1288, 988, 1648, 1348, 0.7576963500976562,0.34584939015447164, 0.6493187082890653, 1.739744001030922, 0.7455875395820476,-0.00010492606098523538, 0.00010106208293734653, 0.0002076679185000785, 0.00038716489096657364, 1.4320001306771247e-05,9.293572425842285, 2.1213326953235803, 344.6250305175781, 280.875, 1378, 1123,354.6250305175781, 250.87501525878906, 1418, 1003, 23.154510498046875, 233.9367427950724, 16.565692622350266, 244.43331421549493, 30.171850298130483, 228.19624349636337,12.43224943786498, 299.9613301249783, 14.906797800653575, 303.94954588324043, 21.046821977354575, 306.1370095875854,86.05576202717344, 118.35014068710635, 140.46090749144707, 997.8393448520251, -61.24110404383999, 364.5318945593916, -123.27561271196478, 997.8393448520251, -61.24110404383999,8.90450926313382, 850.160032643319, 730.4738526819299, 119.68617996138914, 214.90078282105821,0.0, 0.0, 0.0, 0.0, 0.0,5.625, 3.875, 2.5, 1.125, 0.625,0.0625, 0.0, 0.0, 0.0, 0.0, 0.0,-1.355133056640625, 2.9375, 0.0
0, 30.0, 1291, 986, 1651, 1346, 0.7510143432617188,0.4397752134565962, 0.6881853615090948, 1.7543710256263143, 0.6579900404729414,0.0001506783137710954, 0.00010899552684747959, 0.00021773643728067782, 0.0004625500584529618, 1.630706022538675e-05,9.937430381774902, 2.4764841054366844, 345.3750305175781, 280.375, 1381, 1121,355.3750305175781, 250.37501525878906, 1421, 1001, 23.639617919921875, 233.44156774062483, 16.36962288084176, 238.81190398625174, 31.019324417846644, 230.6105182607302,9.003189172413457, 268.3454190032774, 11.86634440189335, 282.2942398744182, 17.36137799087769, 294.34314436280596,57.94986902273383, 74.4473829187558, 103.50188690687413, 937.9263824855389, -60.363548978324275, 424.19663196561066, -112.92519564922482, 937.9263824855389, -60.363548978324275,6.546950993645084, 841.3313672457997, 707.3590609455698, 133.9723063002299, 216.0027705577279,0.0, 0.0, 0.0, 0.0, 0.0,5.5625, 3.625, 2.5, 1.6875, 1.4375,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,-1.226409912109375, 1.5625, 0.0
0, 35.0, 1284, 987, 1644, 1347, 0.5992109375,0.016689147723955102, 0.3644955189470784, 2.147513087803963, 1.3407541585346918,-7.61114757995074e-05, -1.9365811754425978e-05, 0.00018152005571721473, 0.0003625220710284793, -5.6785521189937073e-05,9.11087703704834, 2.2647278082509006, 343.6250305175781, 280.625, 1374, 1122,353.6250305175781, 250.62501525878906, 1414, 1002, 23.025753021240234, 235.2164197172093, 16.349625121696832, 245.32135407412838, 30.092529100986514, 229.74639496762447,10.519182245377566, 282.4034682596251, 14.3923066744074, 289.67065293273527, 20.11192128943148, 300.9631959328141,74.69970550331733, 108.40733263953581, 146.36852368646313, 906.2477647225651, -44.10016191389413, 564.7871624529841, -61.57312009860882, 906.2477647225651, -44.10016191389413,16.761532608590112, 854.963933415994, 759.2925913205596, 95.6713420954344, 216.258376279385,0.0, 0.0, 0.0, 0.0, 0.0,4.75, 2.5, 1.875, 1.4375, 1.3125,0.0, 0.0, 0.0, 0.0, 0.0, 0.0,-1.2054443359375, 0.4375, 0.0
0, 40.0, 1284, 987, 1644, 1347, 0.5992109375,0.0029933447972871736, 0.3034145923925098, 2.0527439809715724, 1.3071224335278386,-0.00016500665224384648, -1.2742331864501467e-05, 0.00015814091701940925, 0.0003662588329535765, -5.910401748977279e-05,8.958418846130371, 2.3238198108876347, 343.6250305175781, 280.625, 1374, 1122,353.6250305175781, 250.62501525878906, 1414, 1002, 23.165769577026367, 232.96151472499966, 16.22927719974503, 241.39724507950513, 30.37130805267821, 228.46543704532365,9.026120815541258, 288.0450952310289, 13.905536739619711, 291.55926854013546, 19.54238589017566, 302.75878436371875,38.181786967176066, 75.07853799742215, 115.84459418680055, 832.7570929483837, -41.10303569303182, 599.898931420041, -43.841781431852574, 830.5590599558237, -33.74043346986399,23.745831383597295, 849.3030533009268, 769.6205658756463, 79.68248742528044, 222.54486500018393,0.0, 0.0, 0.0, 0.0, 0.0,3.0625, 2.0, 1.5, 1.8125, 1.8125,0.1875, 0.0, 0.0, 0.0, 0.0, 0.0,-1.070831298828125, 0.5, 0.0
